filename,label,score,thought_density,thought_ratio,sim_pos,sim_neg,sim_gap,strong_score,support_score,non_thought_score,dominant_non_thought,strong_hits,support_hits,non_thought_hits,review_flag,reason,final_bucket,final_reason
2013-08-18.txt,중간,29.7499,82.0371,0.5877,0.2491,0.2918,-0.0427,103.5,60.0,114.7,cross_salvation,"변화(16), 변화를(3), 우울(3), 절망(3), 생각(2), 의식(1), 새롭게(1), 염려(1)","마음(32), 마음에(11), 마음속(1)","예수님(26), 말(20), 성령(17), 십자가(15), 기도(9), 믿음(6), 말씀(5), 보혈(4)",,"핵심표현: 변화(16), 변화를(3), 우울(3), 절망(3), 생각(2) | 보조표현: 마음(32), 마음에(11), 마음속(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2014-11-16.txt,중간,29.5958,83.016,0.4577,0.2814,0.3592,-0.0778,98.5,67.2,196.3,word_prayer,"생각(11), 생각을(3), 변화(2), 낙심(2), 생각하는(1), 생각이(1), 긍정(1)","바라보(11), 마음(10), 생각하(5), 마음속(4), 마음에(3), 두려워(2), 담대(2), 정신(1)","믿음(44), 말(42), 기도(28), 구원(16), 꿈(15), 예수님(13), 성령(10), 십자가(10)",,"핵심표현: 생각(11), 생각을(3), 변화(2), 낙심(2), 생각하는(1) | 보조표현: 바라보(11), 마음(10), 생각하(5), 마음속(4), 마음에(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2000-09-17 믿음의 비결.txt,중간,29.3278,84.4898,0.4846,0.311,0.3626,-0.0516,116.0,132.4,264.2,word_prayer,"생각(9), 긍정(7), 낙심(4), 생각하는(2), 생각을(1), 생각이(1), 절망(1)","마음(37), 마음에(16), 마음속(12), 담대(11), 생각하(4), 바라보(3), 낙심하지(1)","말(85), 기도(53), 꿈(41), 말씀(26), 확신(17), 믿음(14), 예수님(14), 구원(11)",,"핵심표현: 생각(9), 긍정(7), 낙심(4), 생각하는(2), 생각을(1) | 보조표현: 마음(37), 마음에(16), 마음속(12), 담대(11), 생각하(4)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2001-06-10 나는 누구입니까.txt,중간,29.2968,79.7364,0.7008,0.3251,0.3505,-0.0255,157.0,85.0,103.3,word_prayer,"생각(16), 묵상(6), 절망(3), 변화(2), 강하고 담대(2), 생각이(1), 의식(1), 지혜(1)","마음(15), 담대(8), 생각하(7), 생각해(6), 마음에(5), 마음속(2), 두려워(2), 새 사람(2)","말(51), 말씀(14), 기도(13), 예수님(13), 십자가(5), 성령(4), 믿음(2), 입술(2)",,"핵심표현: 생각(16), 묵상(6), 절망(3), 변화(2), 강하고 담대(2) | 보조표현: 마음(15), 담대(8), 생각하(7), 생각해(6), 마음에(5)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2017-05-14.txt,중간,29.2904,82.3484,0.4395,0.375,0.4581,-0.0831,110.0,104.6,273.7,cross_salvation,"생각(5), 긍정(4), 염려(3), 지혜(2), 태도(2), 절망(2), 희망(2), 생각하는(1)","마음(30), 마음에(14), 마음속(10), 바라보(6), 태도(2), 생각해(1), 생각하(1), 결단(1)","예수님(55), 믿음(40), 말(39), 꿈(33), 소망(20), 기도(17), 말씀(16), 십자가(13)",,"핵심표현: 생각(5), 긍정(4), 염려(3), 지혜(2), 태도(2) | 보조표현: 마음(30), 마음에(14), 마음속(10), 바라보(6), 태도(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1996-10-13 삶에 낙망했을 때 어떻게 해야하나.txt,중간,28.8719,80.467,0.5076,0.3203,0.3883,-0.068,125.5,91.6,210.6,word_prayer,"생각(8), 낙심(6), 생각을(3), 생각이(2), 묵상(2), 변화(2), 부정적(2), 생각의(1)","마음(31), 마음속(12), 마음에(10), 결심(2), 두려워(2), 생각하(1), 깨닫(1)","기도(81), 말(67), 말씀(23), 믿음(17), 부르짖(9), 성령(6), 예수님(6), 신앙(5)",,"핵심표현: 생각(8), 낙심(6), 생각을(3), 생각이(2), 묵상(2) | 보조표현: 마음(31), 마음속(12), 마음에(10), 결심(2), 두려워(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-08-16.txt,중간,28.7113,80.2612,0.3998,0.2093,0.2526,-0.0433,103.5,62.4,249.1,dream_vision,"생각(15), 생각을(3), 생각하는(1), 낙심(1), 긍정(1)","마음(14), 생각하(8), 바라보(6), 마음에(5), 마음속(3), 생각해(1), 낙심하지(1)","꿈(136), 말(31), 기도(17), 십자가(14), 믿음(10), 말씀(10), 입술(7), 예수님(6)",,"핵심표현: 생각(15), 생각을(3), 생각하는(1), 낙심(1), 긍정(1) | 보조표현: 마음(14), 생각하(8), 바라보(6), 마음에(5), 마음속(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-08-09.txt,중간,28.6129,79.2517,0.546,0.2725,0.3269,-0.0544,119.5,43.6,135.6,word_prayer,"생각(10), 생각을(5), 낙심(3), 생각이(2), 지혜(2), 생각하는(1), 결단(1), 긍정(1)","마음(13), 마음에(8), 생각하(3), 정신(1), 마음속(1), 결단(1), 두려워(1), 바라보(1)","말(37), 기도(32), 성령(16), 말씀(16), 예수님(12), 방언(6), 구원(6), 꿈(5)",,"핵심표현: 생각(10), 생각을(5), 낙심(3), 생각이(2), 지혜(2) | 보조표현: 마음(13), 마음에(8), 생각하(3), 정신(1), 마음속(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2018-07-22.txt,중간,28.481,79.6013,0.397,0.3328,0.3749,-0.0421,91.5,28.3,182.0,word_prayer,"변화(6), 생각(4), 생각하는(2), 묵상(2), 지혜(2), 변화를(2), 부정적(2), 새롭게(1)","새 사람(5), 깨닫(3), 마음(2), 생각하(2), 마음에(2), 지혜로운(1)","말(100), 말씀(31), 예수님(18), 성령(14), 입술(9), 믿음(4), 꿈(3), 보혜사(2)",,"핵심표현: 변화(6), 생각(4), 생각하는(2), 묵상(2), 지혜(2) | 보조표현: 새 사람(5), 깨닫(3), 마음(2), 생각하(2), 마음에(2) | 비생각 주제 우세: word_prayer",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1996-10-20.txt,중간,28.4113,79.3362,0.5036,0.3223,0.3997,-0.0774,113.5,108.8,219.1,word_prayer,"생각(7), 낙심(7), 묵상(3), 변화(2), 부정적(2), 생각을(1), 생각이(1), 생각의(1)","마음(37), 마음속(20), 마음에(4), 결심(2), 두려워(2), 생각하(1), 깨닫(1)","기도(90), 말(70), 말씀(19), 믿음(17), 부르짖(9), 성령(7), 예수님(6), 신앙(5)",,"핵심표현: 생각(7), 낙심(7), 묵상(3), 변화(2), 부정적(2) | 보조표현: 마음(37), 마음속(20), 마음에(4), 결심(2), 두려워(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1996-11-03 하나님의 꿈 예수그리스도.txt,중간,28.3783,83.3095,0.3745,0.3612,0.4618,-0.1006,182.5,50.6,389.4,dream_vision,"생각(14), 부정적(8), 생각이(5), 생각을(3), 지혜(3), 긍정(2), 변화(1), 두려움(1)","마음(12), 마음속(7), 바라보(5), 깨닫(4), 생각하(1)","꿈(187), 성령(46), 말(29), 예수님(27), 십자가(22), 부활(15), 구원(12), 보혜사(5)",,"핵심표현: 생각(14), 부정적(8), 생각이(5), 생각을(3), 지혜(3) | 보조표현: 마음(12), 마음속(7), 바라보(5), 깨닫(4), 생각하(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2017-05-28.txt,중간,28.1781,80.2823,0.3515,0.3539,0.4696,-0.1157,127.0,72.1,367.3,holy_spirit,"변화(9), 생각(7), 의식(3), 절망(3), 생각을(2), 변화를(2), 낙심(2), 희망(2)","마음(20), 마음속(8), 마음에(7), 바라보(4), 생각하(2), 생각해(1), 두려워(1), 담대(1)","꿈(99), 성령(79), 말(48), 예수님(41), 말씀(19), 보혜사(17), 기도(17), 부활(4)",,"핵심표현: 변화(9), 생각(7), 의식(3), 절망(3), 생각을(2) | 보조표현: 마음(20), 마음속(8), 마음에(7), 바라보(4), 생각하(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2014-07-20.txt,중간,28.1764,78.6453,0.444,0.208,0.2624,-0.0544,77.5,74.6,190.5,word_prayer,"생각(6), 묵상(5), 마음을 새롭게(1), 지혜(1), 새롭게(1), 변화(1), 변화를(1), 낙심(1)","마음(29), 마음에(8), 생각하(3), 깨닫(3), 담대(3), 생각해(1), 낙심하지(1), 바라보(1)","말(64), 말씀(49), 기도(35), 꿈(19), 믿음(10), 성령(9), 확신(5), 부르짖(5)",,"핵심표현: 생각(6), 묵상(5), 마음을 새롭게(1), 지혜(1), 새롭게(1) | 보조표현: 마음(29), 마음에(8), 생각하(3), 깨닫(3), 담대(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1981-11-15 풍요한 추수를 위하여.txt,중간,27.9472,78.0793,0.4597,0.3261,0.3914,-0.0653,135.5,83.2,257.0,word_prayer,"부정적(10), 절망(9), 생각(5), 생각을(2), 마음의 밭(2), 변화(2), 깨달음(1), 시각(1)","마음(37), 마음속(10), 마음에(3), 생각하(2), 두려워(1), 바라보(1)","말(94), 말씀(63), 성령(29), 기도(28), 신앙(21), 예수님(11), 순종(10), 믿음(6)",,"핵심표현: 부정적(10), 절망(9), 생각(5), 생각을(2), 마음의 밭(2) | 보조표현: 마음(37), 마음속(10), 마음에(3), 생각하(2), 두려워(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2016-08-07.txt,중간,27.5506,77.193,0.4527,0.3598,0.4369,-0.0771,110.0,44.0,186.2,word_prayer,"생각(12), 생각을(4), 생각이(1), 선택(1), 변화(1), 염려(1), 강하고 담대(1), 긍정(1)","마음(18), 마음에(4), 두려워(3), 담대(3), 생각하(1)","말(54), 예수님(44), 말씀(33), 믿음(15), 십자가(11), 성령(10), 보혜사(6), 순종(5)",,"핵심표현: 생각(12), 생각을(4), 생각이(1), 선택(1), 변화(1) | 보조표현: 마음(18), 마음에(4), 두려워(3), 담대(3), 생각하(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-03-29.txt,중간,27.4754,76.1671,0.5075,0.3413,0.3912,-0.0499,102.0,53.0,150.4,word_prayer,"생각(12), 변화(3), 생각을(1), 생각이(1), 묵상(1), 두려움(1), 염려(1), 낙심(1)","마음(13), 생각하(6), 바라보(4), 마음에(3), 마음속(2), 생각해(1), 두려워(1), 낙심하지(1)","말(38), 기도(37), 성령(18), 꿈(14), 십자가(13), 예수님(11), 말씀(6), 입술(4)",,"핵심표현: 생각(12), 변화(3), 생각을(1), 생각이(1), 묵상(1) | 보조표현: 마음(13), 생각하(6), 바라보(4), 마음에(3), 마음속(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2018-08-26.txt,중간,27.3379,75.2243,0.5438,0.288,0.3192,-0.0311,99.5,51.4,126.6,word_prayer,"생각(8), 생각을(2), 변화(2), 절망(2), 의식(1), 생각의(1), 정신적(1), 지혜(1)","마음(21), 생각하(2), 마음속(2), 마음에(2), 바라보(2), 정신(1), 깨닫(1), 두려워(1)","말(44), 예수님(19), 말씀(16), 기도(13), 성령(11), 꿈(8), 믿음(5), 신앙(4)",,"핵심표현: 생각(8), 생각을(2), 변화(2), 절망(2), 의식(1) | 보조표현: 마음(21), 생각하(2), 마음속(2), 마음에(2), 바라보(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1992-07-05 우리 안에 있는 것들.txt,중간,27.2513,76.4354,0.4849,0.3508,0.4454,-0.0946,73.0,144.0,230.5,word_prayer,"지혜(8), 생각(5), 생각을(1), 깨달음(1), 변화(1)","마음(57), 마음속(19), 마음에(6), 깨닫(5), 생각하(3), 새 사람(1)","말(72), 말씀(48), 성령(40), 십자가(16), 기도(15), 예수님(15), 구원(10), 믿음(6)",,"핵심표현: 지혜(8), 생각(5), 생각을(1), 깨달음(1), 변화(1) | 보조표현: 마음(57), 마음속(19), 마음에(6), 깨닫(5), 생각하(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-03-01.txt,중간,27.241,76.7465,0.3452,0.3186,0.3819,-0.0633,111.0,42.8,291.8,word_prayer,"변화(12), 생각(7), 묵상(4), 희망(2), 생각하는(1), 생각을(1), 지혜(1), 새롭게(1)","마음(10), 생각하(5), 바라보(4), 마음속(3), 마음에(3), 두려워(1)","말(141), 말씀(116), 꿈(14), 기도(12), 믿음(9), 구원(7), 예수님(7), 성령(5)",,"핵심표현: 변화(12), 생각(7), 묵상(4), 희망(2), 생각하는(1) | 보조표현: 마음(10), 생각하(5), 바라보(4), 마음속(3), 마음에(3) | 비생각 주제 우세: word_prayer",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2012-10-21.txt,중간,27.1673,76.7364,0.3799,0.3327,0.4204,-0.0877,90.5,70.8,263.3,word_prayer,"생각(4), 묵상(4), 변화(4), 의식(3), 지혜(2), 생각을(1), 마음의 자세(1), 결단(1)","마음(25), 마음속(9), 마음에(6), 생각하(2), 깨닫(2), 결단(1)","말(98), 말씀(79), 성령(37), 기도(21), 보혜사(12), 입술(9), 예수님(6), 믿음(3)",,"핵심표현: 생각(4), 묵상(4), 변화(4), 의식(3), 지혜(2) | 보조표현: 마음(25), 마음속(9), 마음에(6), 생각하(2), 깨닫(2) | 비생각 주제 우세: word_prayer",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-01-11.txt,중간,27.1623,75.4527,0.516,0.3829,0.4465,-0.0636,135.0,15.0,140.7,holy_spirit,"변화(15), 생각(7), 생각을(5), 긍정(3), 생각하는(1), 묵상(1), 낙심(1), 절망(1)","마음(4), 생각하(2), 깨닫(1), 마음속(1), 마음에(1)","말(29), 성령(27), 예수님(14), 꿈(13), 확신(8), 보혈(8), 기도(7), 믿음(6)",,"핵심표현: 변화(15), 생각(7), 생각을(5), 긍정(3), 생각하는(1) | 보조표현: 마음(4), 생각하(2), 깨닫(1), 마음속(1), 마음에(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2019-05-26.txt,중간,27.1294,75.3024,0.5269,0.2607,0.325,-0.0643,91.5,26.8,106.2,word_prayer,"생각(6), 절망(6), 생각을(2), 생각이(2), 낙심(2), 정신적(1), 변화(1), 긍정(1)","마음(10), 결심(2), 정신(1), 생각해(1), 마음에(1), 낙심하지(1), 바라보(1)","기도(30), 말(29), 말씀(12), 성령(11), 믿음(9), 구원(9), 예수님(4), 방언(2)",,"핵심표현: 생각(6), 절망(6), 생각을(2), 생각이(2), 낙심(2) | 보조표현: 마음(10), 결심(2), 정신(1), 생각해(1), 마음에(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-08-23.txt,중간,27.0656,76.1397,0.3993,0.2878,0.3648,-0.077,71.5,85.5,236.2,faith,"생각(4), 우울(3), 지혜(2), 낙심(2), 생각을(1), 생각이(1), 변화(1), 두려움(1)","마음(21), 마음에(12), 결심(5), 두려워(4), 바라보(4), 마음속(3), 담대(2), 생각하(1)","믿음(106), 말(51), 꿈(21), 말씀(19), 기도(13), 성령(10), 입술(6), 예수님(5)",,"핵심표현: 생각(4), 우울(3), 지혜(2), 낙심(2), 생각을(1) | 보조표현: 마음(21), 마음에(12), 결심(5), 두려워(4), 바라보(4)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1991-05-19 성령강림과 하나님 나라.txt,중간,26.7503,79.0014,0.4884,0.3776,0.5401,-0.1624,178.0,45.1,233.7,holy_spirit,"변화(36), 생각(7), 지혜(4), 변화를(4), 생각이(1)","마음(7), 깨닫(5), 마음속(4), 생각해(3), 생각하(2), 지혜로운(1), 새 사람(1), 바라보(1)","성령(78), 말(71), 말씀(22), 기도(14), 예수님(14), 방언(5), 믿음(3), 십자가(3)",,"핵심표현: 변화(36), 생각(7), 지혜(4), 변화를(4), 생각이(1) | 보조표현: 마음(7), 깨닫(5), 마음속(4), 생각해(3), 생각하(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2019-12-01.txt,중간,26.6196,74.3615,0.4046,0.3757,0.4252,-0.0495,79.5,69.0,218.5,word_prayer,"변화(6), 생각(4), 절망(4), 긍정(3), 생각을(1), 지혜(1), 부정적(1)","마음(27), 마음에(10), 마음속(3), 바라보(3), 생각하(2), 정신(1), 두려워(1)","말(135), 기도(28), 입술(21), 말씀(14), 성령(9), 믿음(8), 예수님(6), 구원(5)",,"핵심표현: 변화(6), 생각(4), 절망(4), 긍정(3), 생각을(1) | 보조표현: 마음(27), 마음에(10), 마음속(3), 바라보(3), 생각하(2) | 비생각 주제 우세: word_prayer",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2013-06-09.txt,중간,26.4048,72.9213,0.4545,0.2293,0.2489,-0.0196,49.5,15.4,77.9,cross_salvation,"생각(4), 변화(4), 생각을(2), 태도(1), 변화를(1)","마음(4), 생각하(2), 깨닫(1), 태도(1), 마음에(1)","말(22), 구원(16), 예수님(12), 신앙(5), 성령(5), 믿음(4), 말씀(4), 십자가(3)",,"핵심표현: 생각(4), 변화(4), 생각을(2), 태도(1), 변화를(1) | 보조표현: 마음(4), 생각하(2), 깨닫(1), 태도(1), 마음에(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2000-01-09 새해를 성령님과 함께.txt,중간,26.2957,77.5739,0.3861,0.3194,0.4368,-0.1174,124.0,83.2,329.5,holy_spirit,"지혜(15), 생각(4), 생각을(2), 결단(2), 낙심(2), 깨달음(1), 변화(1), 절망(1)","마음(31), 마음속(8), 깨닫(5), 생각하(2), 마음에(2), 결단(2), 담대(1)","성령(161), 말(58), 신앙(13), 말씀(12), 보혜사(9), 십자가(7), 예수님(7), 구원(6)",,"핵심표현: 지혜(15), 생각(4), 생각을(2), 결단(2), 낙심(2) | 보조표현: 마음(31), 마음속(8), 깨닫(5), 생각하(2), 마음에(2) | 비생각 주제 우세: holy_spirit",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2016-09-04.txt,중간,26.2856,72.8777,0.4884,0.3541,0.4035,-0.0493,108.5,28.0,143.0,word_prayer,"생각(14), 생각을(3), 생각이(3), 묵상(1), 지혜(1)","마음(9), 생각하(3), 마음에(3), 마음속(2), 정신(1)","말(44), 말씀(31), 성령(23), 예수님(18), 믿음(10), 기도(7), 꿈(3), 보혈(2)",,"핵심표현: 생각(14), 생각을(3), 생각이(3), 묵상(1), 지혜(1) | 보조표현: 마음(9), 생각하(3), 마음에(3), 마음속(2), 정신(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-08-23 믿음이란 무엇인가.txt,중간,26.2849,76.7351,0.4038,0.2899,0.3666,-0.0768,71.5,85.5,231.8,faith,"생각(4), 우울(3), 지혜(2), 낙심(2), 생각을(1), 생각이(1), 변화(1), 두려움(1)","마음(21), 마음에(12), 결심(5), 두려워(4), 바라보(4), 마음속(3), 담대(2), 생각하(1)","믿음(104), 말(51), 꿈(20), 말씀(19), 기도(13), 성령(9), 입술(6), 예수님(5)",,"핵심표현: 생각(4), 우울(3), 지혜(2), 낙심(2), 생각을(1) | 보조표현: 마음(21), 마음에(12), 결심(5), 두려워(4), 바라보(4)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1989-07-09.txt,중간,25.9435,72.8655,0.4185,0.3528,0.4328,-0.08,90.0,120.8,292.9,word_prayer,"생각(10), 생각하는(3), 선택(2), 변화(2), 지혜(1), 절망(1), 희망(1)","마음(27), 바라보(21), 마음속(11), 생각하(6), 마음에(6), 생각해(1), 결심(1)","말(95), 믿음(74), 말씀(61), 신앙(38), 십자가(12), 기도(7), 구원(7), 예수님(5)",,"핵심표현: 생각(10), 생각하는(3), 선택(2), 변화(2), 지혜(1) | 보조표현: 마음(27), 바라보(21), 마음속(11), 생각하(6), 마음에(6)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2019-07-21.txt,중간,25.8909,73.0356,0.3781,0.3219,0.4058,-0.0839,61.0,68.2,212.5,word_prayer,"변화(7), 생각(2), 지혜(2), 희망(2), 묵상(1), 새롭게(1), 낙심(1), 절망(1)","마음(20), 마음속(13), 마음에(3), 지혜로운(2), 바라보(2), 담대(1)","말(54), 말씀(32), 믿음(31), 기도(31), 성령(24), 꿈(20), 입술(8), 예수님(6)",,"핵심표현: 변화(7), 생각(2), 지혜(2), 희망(2), 묵상(1) | 보조표현: 마음(20), 마음속(13), 마음에(3), 지혜로운(2), 바라보(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1996-07-28.txt,중간,25.7205,73.699,0.3717,0.3304,0.4791,-0.1486,146.0,63.6,354.3,holy_spirit,"지혜(15), 낙심(4), 생각(3), 변화(3), 강하고 담대(2), 절망(2), 희망(2), 깨달음(1)","마음(11), 깨닫(8), 생각하(3), 마음속(3), 두려워(3), 마음에(2), 낙심하지(2), 담대(2)","성령(150), 말(54), 예수님(32), 보혜사(17), 말씀(15), 부활(8), 신앙(7), 기도(6)",,"핵심표현: 지혜(15), 낙심(4), 생각(3), 변화(3), 강하고 담대(2) | 보조표현: 마음(11), 깨닫(8), 생각하(3), 마음속(3), 두려워(3) | 비생각 주제 우세: holy_spirit",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2016-01-03.txt,중간,25.3198,69.7605,0.5367,0.2372,0.2833,-0.0462,67.0,72.8,120.7,dream_vision,"희망(5), 생각(3), 긍정(3), 강하고 담대(2), 생각을(1), 묵상(1), 결단(1), 두려움(1)","마음(15), 마음속(7), 마음에(7), 바라보(6), 담대(3), 생각하(2), 깨닫(2), 결단(1)","꿈(41), 말(31), 성령(10), 믿음(8), 말씀(8), 기도(7), 보혈(4), 신앙(3)",,"핵심표현: 희망(5), 생각(3), 긍정(3), 강하고 담대(2), 생각을(1) | 보조표현: 마음(15), 마음속(7), 마음에(7), 바라보(6), 담대(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1989-11-26 말씀 속에 계신 하나님.txt,중간,25.2101,71.948,0.2996,0.342,0.4472,-0.1051,55.5,160.2,504.2,word_prayer,"생각(6), 생각을(2), 묵상(2), 깨달음(1), 절망(1)","마음(46), 마음속(22), 바라보(17), 마음에(7), 깨닫(4), 생각하(2)","말(253), 말씀(215), 성령(17), 기도(15), 예수님(13), 믿음(11), 구원(10), 신앙(4)",,"핵심표현: 생각(6), 생각을(2), 묵상(2), 깨달음(1), 절망(1) | 보조표현: 마음(46), 마음속(22), 바라보(17), 마음에(7), 깨닫(4) | 비생각 주제 우세: word_prayer",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-06-07.txt,중간,24.6535,68.4289,0.4794,0.308,0.3665,-0.0585,86.5,52.0,150.4,word_prayer,"생각(9), 생각이(4), 변화(4), 생각하는(1), 부정적(1)","마음(12), 마음속(6), 생각하(4), 마음에(4), 깨닫(2), 담대(2), 두려워(1)","말(58), 믿음(26), 말씀(21), 예수님(19), 기도(7), 입술(7), 성령(5), 신앙(3)",,"핵심표현: 생각(9), 생각이(4), 변화(4), 생각하는(1), 부정적(1) | 보조표현: 마음(12), 마음속(6), 생각하(4), 마음에(4), 깨닫(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2012-09-16.txt,중간,24.0366,67.4884,0.3983,0.2271,0.3039,-0.0768,69.0,62.4,198.5,word_prayer,"낙심(14), 생각(1), 생각이(1), 변화(1)","마음(13), 마음에(6), 낙심하지(6), 마음속(4), 정신(3), 바라보(3), 깨닫(1), 결심(1)","기도(94), 말(41), 믿음(16), 꿈(14), 입술(11), 말씀(7), 성령(6), 예수님(5)",,"핵심표현: 낙심(14), 생각(1), 생각이(1), 변화(1) | 보조표현: 마음(13), 마음에(6), 낙심하지(6), 마음속(4), 정신(3) | 비생각 주제 우세: word_prayer",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2017-12-10.txt,중간,23.95,68.1973,0.3393,0.3194,0.4303,-0.1109,117.5,62.2,349.9,holy_spirit,"생각(9), 생각을(3), 지혜(3), 염려(3), 절망(3), 희망(3), 생각하는(1), 변화(1)","마음(17), 마음속(8), 마음에(5), 생각하(3), 깨닫(3), 정신(1), 두려워(1)","성령(124), 말(64), 예수님(36), 보혜사(34), 말씀(24), 기도(14), 믿음(5), 선포(4)",,"핵심표현: 생각(9), 생각을(3), 지혜(3), 염려(3), 절망(3) | 보조표현: 마음(17), 마음속(8), 마음에(5), 생각하(3), 깨닫(3) | 비생각 주제 우세: holy_spirit",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1996-05-26.txt,중간,23.8098,68.1833,0.286,0.3339,0.4478,-0.1139,103.5,107.8,527.5,holy_spirit,"생각(6), 의식(6), 변화(4), 생각하는(2), 생각을(1), 정신적(1), 지혜(1), 변화를(1)","마음(33), 마음속(12), 마음에(9), 깨닫(6), 생각하(3), 정신(2), 생각해(2)","성령(119), 방언(102), 말(97), 기도(84), 성령충만(17), 신앙(12), 말씀(9), 예수님(8)",,"핵심표현: 생각(6), 의식(6), 변화(4), 생각하는(2), 생각을(1) | 보조표현: 마음(33), 마음속(12), 마음에(9), 깨닫(6), 생각하(3) | 비생각 주제 우세: holy_spirit",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1996-07-28 보혜사 성령님을 정말로 아시나요.txt,중간,23.7205,73.699,0.3717,0.3304,0.4791,-0.1486,146.0,63.6,354.3,holy_spirit,"지혜(15), 낙심(4), 생각(3), 변화(3), 강하고 담대(2), 절망(2), 희망(2), 깨달음(1)","마음(11), 깨닫(8), 생각하(3), 마음속(3), 두려워(3), 마음에(2), 낙심하지(2), 담대(2)","성령(150), 말(54), 예수님(32), 보혜사(17), 말씀(15), 부활(8), 신앙(7), 기도(6)",,"핵심표현: 지혜(15), 낙심(4), 생각(3), 변화(3), 강하고 담대(2) | 보조표현: 마음(11), 깨닫(8), 생각하(3), 마음속(3), 두려워(3) | 비생각 주제 우세: holy_spirit",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2016-06-19.txt,중간,23.3667,65.7506,0.353,0.3514,0.4219,-0.0704,108.0,21.2,236.8,word_prayer,"생각(9), 희망(6), 우울(3), 긍정(3), 생각을(2), 지혜(1), 새롭게(1)","마음(5), 생각하(2), 마음에(2), 생각해(1), 마음속(1), 담대(1), 바라보(1)","말(71), 믿음(38), 꿈(36), 말씀(33), 예수님(25), 성령(12), 기도(8), 십자가(5)",,"핵심표현: 생각(9), 희망(6), 우울(3), 긍정(3), 생각을(2) | 보조표현: 마음(5), 생각하(2), 마음에(2), 생각해(1), 마음속(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-04-12.txt,중간,23.2661,64.1858,0.4579,0.2593,0.2937,-0.0344,101.5,27.0,152.1,word_prayer,"생각(9), 변화(9), 생각하는(1), 생각을(1), 변화를(1), 두려움(1), 염려(1), 긍정(1)","마음(5), 생각하(3), 담대(3), 마음에(2), 바라보(2), 두려워(1)","말(41), 꿈(34), 기도(17), 말씀(16), 믿음(15), 예수님(10), 성령(7), 부르짖(5)",,"핵심표현: 생각(9), 변화(9), 생각하는(1), 생각을(1), 변화를(1) | 보조표현: 마음(5), 생각하(3), 담대(3), 마음에(2), 바라보(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2018-08-05.txt,중간,23.1024,65.3159,0.2763,0.2074,0.2684,-0.061,77.0,32.6,287.0,word_prayer,"생각(7), 생각이(4), 낙심(2), 생각을(1), 두려움(1), 우울(1)","마음(19), 마음속(1), 낙심하지(1), 담대(1)","기도(82), 방언(54), 말(49), 성령(39), 말씀(16), 예수님(15), 보혜사(7), 믿음(2)",,"핵심표현: 생각(7), 생각이(4), 낙심(2), 생각을(1), 두려움(1) | 보조표현: 마음(19), 마음속(1), 낙심하지(1), 담대(1) | 비생각 주제 우세: word_prayer",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
